COPD_number,Some college or associate's degree 2014-18,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),19-Oct,High school diploma only 2014-18,Employed_2018,Family Medicine/General Practice Primary Care (2019),Active Physicians per 100000 Population 2018 (AAMC),CI90UBINC_2018,Percent of Population Aged 60+,Median_Household_Income_2018,R_DOMESTIC_MIG_2018,Hawaiian/Pacific Islander-alone pop,Bachelor's degree or higher 2014-18,R_INTERNATIONAL_MIG_2018,Total Specialist Physicians (2019),Unemployed_2018,Total physician assistants (2019),anycondition_prevalence,N_POP_CHG_2018,Active Primary Care Physicians per 100000 Population 2018 (AAMC),White-alone pop,diabetes_number,Two or more races pop,GQ_ESTIMATES_2018,CI90LBINC_2018,CKD_prevalence,Less than a high school diploma 2014-18,county_pop2018_18 and older,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),70-79,80+,0-9,Total nurse practitioners (2019),diabetes_prevalence,Heart disease_prevalence,50-59,CKD_number,Active General Surgeons per 100000 Population 2018 (AAMC),COPD_prevalence,POP_ESTIMATE_2018,Obesity_prevalence,Asian-alone pop,20-29,Native American/American Indian-alone pop,Civilian_labor_force_2018,Population Aged 60+,40-49,30-39,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),R_NET_MIG_2018,Black-alone pop,R_death_2018,60-69,anycondition_number,R_birth_2018,Heart disease_number,Internal Medicine Primary Care (2019)
1038,3658,77.9,0.743036838,2812,3762,11108,13.6076492,218.2,57650,21.0,52683,373,363,2506,20,25.73552166,241,5.371274767,44.8,-228,84.8,16480,1699,280,817,47716,3.1,2840,14814,6.5,1232,949,2896,12.10268476,11.5,7.5,2402,464,6.9,7.0,19874,34.3,1924,2768,123,11349,4287,2034,2503,193.1,364,704,7.5,2278,6634,15.0,1111,8.047466767
19989,80080,87.1,4.052456219,63801,49059,208261,171.5577426,279.6,78592,19.6,75646,102,1139,92634,24,663.4175611,8437,89.36851221,31.5,921,96.2,381389,33512,16598,19626,72700,2.9,52042,347740,6.2,28363,19019,55640,173.9959893,9.6,5.9,50174,10194,7.2,5.7,446527,25.3,26926,82510,9618,216698,86816,47747,53736,243.8,168,10857,7.3,45537,109649,12.0,20408,252.4375443
1440,3025,83.7,0.251830327,1862,5311,6514,7.017498697,292.7,54484,27.9,50301,0,2,1111,3,29.57318818,361,2.902539232,54.3,-36,93.7,14541,1767,239,232,46118,3.6,1568,11991,7.1,1389,768,1627,7.839192495,14.7,10.3,2286,437,8.3,12.0,15174,41.7,32,1573,33,6875,4297,1736,1562,248.6,53,327,12.6,2371,6515,9.6,1235,10.26273487
136,487,82.1,0.034847773,224,526,733,0.96468836,244.8,38998,23.8,35087,343,0,130,0,2.459742831,35,0.452171108,49.5,-32,91.1,1658,228,72,9,31176,4.7,182,1382,7.3,211,130,216,0.868644496,16.5,10.8,234,65,7.7,9.9,1781,32.9,5,143,35,768,480,150,193,213.8,351,11,13.9,280,684,7.2,149,0.832096832
6690,19668,77.8,1.602523482,11543,22132,45949,34.64237719,253.1,62680,21.4,57337,265,49,13498,14,140.7851717,1536,16.61050427,46.3,2120,85.1,79589,9262,2096,1008,51994,3.1,6556,72246,7.4,6669,3076,12386,80.09830414,12.8,7.7,12496,2208,8.1,9.3,94340,33.9,948,11804,466,47485,18777,11822,12781,225.8,261,11192,10.2,11763,33428,13.0,5596,49.98479766
1049,3081,86.4,0.323648231,1652,4234,6715,7.971966957,264.9,52061,31.1,48448,34,2,1633,13,22.38039686,279,4.477539439,46.9,-32,94.6,13599,1430,210,175,44835,3.8,1367,11280,7.1,1416,887,1492,7.400107301,12.7,9.7,2215,430,7.9,9.3,14147,34.7,67,1319,99,6994,4413,1530,1274,238.3,345,170,11.0,2362,5295,10.0,1095,7.4268752
32022,79895,88.2,8.445954263,71929,129235,271891,305.7520327,320.5,67598,22.9,66270,8,565,97090,20,1136.044511,9542,240.6035915,41.8,2503,100.8,487891,46175,11262,12722,64942,3.0,54658,415590,7.2,40812,27610,70500,297.2211945,11.1,7.3,70022,12530,8.7,7.7,543557,32.0,13433,71056,2247,281433,122633,60780,66998,273.3,346,28159,9.5,63850,173833,12.7,30532,440.3779971
11789,35129,83.7,2.917092706,23583,40348,85502,81.28764521,292.7,70728,21.5,66145,492,92,30402,1,342.5629177,3519,33.62174893,42.8,2099,93.7,160749,15579,3933,3600,61562,2.9,10209,135036,7.1,13120,6358,21921,90.80578791,11.5,7.5,24914,3938,8.3,8.7,175769,33.8,3262,21268,578,89021,36737,21899,21518,248.6,111,7155,9.4,21188,57814,11.3,10162,118.8790461
226,967,80.3,0.163944563,406,711,1731,2.221184408,239.2,54528,33.1,49321,71,0,522,9,4.839008888,41,1.449058399,47.1,-27,88.2,3338,334,28,40,44114,3.6,243,2680,6.2,376,253,391,1.842172783,12.5,9.3,483,97,6.8,8.4,3401,36.4,7,294,20,1772,1149,346,297,214.5,27,8,9.4,555,1263,11.1,248,1.575983223
2309,14141,62.2,1.194195701,12615,11348,31486,23.26470143,216.2,79161,13.1,73584,557,446,8613,6,81.73606128,1126,17.64755869,44.4,2489,65.3,65852,4357,1555,319,68007,2.3,3386,47100,5.4,2729,1296,12102,26.69248538,9.3,4.6,7019,1090,5.8,4.9,69907,39.2,540,8802,896,32612,8290,9497,10456,199.9,550,618,5.0,5391,20901,14.9,2172,21.47340787
1602,1823,72.9,0.315864598,1648,3968,3829,5.715645101,230.9,38529,22.6,35317,55,2,1136,0,19.42116041,288,2.966118984,57.4,22,77.3,13264,1767,83,110,32105,3.9,2390,10390,7.6,1099,424,1691,8.826159329,17.0,11.7,1888,407,8.3,15.4,13442,41.3,17,1521,31,4117,3018,1815,1591,214.6,165,45,12.1,1765,5966,12.5,1216,5.941262671
1372,3497,71.9,0.261895199,2865,4762,7748,6.160858788,228.7,53444,21.6,48323,287,7,2035,82,23.09735039,370,6.00914019,45.3,364,79.1,12637,2058,316,1251,43202,3.4,1577,15087,6.1,1432,706,2164,8.696726785,13.6,7.8,2454,517,7.0,9.1,19000,32.8,146,2796,72,8118,3955,2149,2125,202.9,261,5822,11.2,2309,6835,10.7,1182,8.991133113
373,1479,80.5,0.259237061,575,1467,2687,3.336511529,227.6,52130,23.8,47252,4,2,636,0,7.111301543,59,1.551692338,49.0,-6,88.0,5085,546,93,820,42374,3.2,424,4390,6.3,448,385,557,3.062354349,12.4,8.4,747,142,6.8,8.5,5430,36.8,40,737,22,2746,1317,663,667,206.5,166,188,12.5,651,2152,11.4,369,2.247342869
8397,36399,86.4,3.912512935,21301,38404,90432,96.37137125,264.9,60784,21.0,57785,19,91,31210,5,270.5517403,2524,54.1279985,42.7,645,94.6,157410,12041,3075,7617,54786,2.8,8243,135935,7.1,11491,7508,19103,89.45828448,8.9,6.4,23246,3741,7.9,6.2,171020,36.2,5209,26598,1276,92956,35586,20163,21670,238.3,346,3959,8.5,19940,58037,10.8,8689,89.78187578
735,1965,66.5,0.171886476,1218,1916,3842,3.15903023,224.8,47660,25.9,43115,282,4,1068,4,11.14074144,145,1.920330174,51.8,126,72.9,8830,1080,120,688,38570,3.8,1473,7393,5.4,817,471,1057,3.253682821,14.6,10.0,1218,279,6.2,9.9,9433,36.7,88,1243,126,3987,2425,1017,1199,199.9,164,265,10.4,1193,3830,9.5,736,3.569191458
5047,26055,87.2,1.877400111,20836,18279,65281,60.77957363,284.4,99500,13.3,93345,117,86,27653,40,214.6862244,2380,25.01861538,42.5,1643,99.6,110479,7681,2664,208,87190,2.3,6147,91503,5.8,5865,2569,18857,49.82639972,8.4,4.8,15238,2066,7.0,5.5,127915,33.5,4140,14173,691,67661,16292,20295,19634,240.5,311,9855,4.4,10448,38923,12.2,4397,96.89191693
2310,6156,81.7,0.324076788,3302,8113,13186,12.58835775,263.2,51089,27.6,46345,126,8,3918,0,39.67240019,508,7.095931348,45.7,-118,90.3,27216,2970,442,260,41601,3.5,2954,23082,6.3,2769,1460,2932,15.11683186,12.9,9.2,4257,813,7.3,10.0,28754,32.5,179,2962,72,13694,8014,3771,3170,231.8,16,837,13.2,4131,10544,10.0,2125,14.34039789
946,3444,114.6,0.188549972,1667,3091,9331,4.955093262,449.5,77507,29.6,70224,4,10,5621,12,52.09510024,449,5.445323188,34.1,31,134.3,15630,1439,527,142,62941,3.0,575,14310,7.3,1930,799,1664,15.74769365,10.1,7.2,2656,435,9.6,6.6,17352,25.6,192,1710,218,9780,5109,2037,1971,353.7,128,775,7.5,2918,4876,9.5,1032,23.11119856
2789,9168,75.8,1.464185453,6122,10907,18524,16.6064578,260.3,55249,18.5,50830,137,74,4682,25,69.43760507,1117,7.107786346,53.6,-155,84.1,16854,4990,590,471,46411,3.5,3969,32567,7.8,2726,1196,5582,21.90717982,15.3,7.7,6190,1149,9.1,8.6,43184,41.9,495,5711,208,19641,8070,5095,5536,231.8,341,24963,9.8,5026,17459,12.5,2496,23.23236032
9523,41181,61.2,6.033121717,27590,34020,86596,66.85186387,191.3,71562,17.1,68126,190,137,27608,5,206.0402477,3384,6.520646704,47.8,3087,65.9,123191,15826,2675,607,64690,2.7,11828,135292,6.7,10792,4659,23822,127.1221404,11.7,6.4,23442,3648,7.1,7.0,182001,36.5,2719,23458,549,89980,29708,25884,24365,174.8,185,52730,7.7,17989,64726,11.9,8615,71.84899499
1981,5856,81.7,0.321540888,3408,7551,12997,12.48985387,263.2,63232,22.7,57257,350,12,3468,35,39.36196373,473,7.040405697,51.0,70,90.3,18400,3221,477,862,51282,3.5,3301,22843,6.3,2256,1077,2984,14.99854268,14.1,8.0,4632,791,7.3,8.7,28529,38.5,256,3477,129,13470,6361,3579,3380,231.8,311,9255,9.7,3736,11642,7.1,1828,14.2281843
996,2032,79.0,0.202661181,1250,3104,3353,4.544926166,273.1,41633,28.0,37755,117,0,803,0,18.04847324,191,1.104669554,54.1,-28,86.6,9749,1164,180,276,33877,3.8,1411,8046,6.3,941,542,1082,5.676174236,14.5,10.4,1490,304,7.0,12.4,10177,40.0,15,1035,76,3544,2880,1238,1120,236.3,159,157,16.5,1479,4351,9.8,840,6.330670182
1048,3847,86.4,0.372697627,2016,4682,7583,9.180131031,264.9,52281,28.3,49200,50,7,2074,6,25.77218104,291,5.156117551,42.4,68,94.6,15552,1476,191,762,46119,3.4,1053,12971,7.1,1663,862,1655,8.521605149,11.4,8.7,2413,445,7.9,8.1,16291,34.8,113,1686,57,7874,4623,1762,1730,238.3,218,371,11.0,2504,5502,9.8,1123,8.552429764
2683,6475,87.6,0.344070153,2069,7691,7206,14.39121201,287.0,41851,41.3,38613,425,6,2816,0,48.51150215,608,9.039009635,57.9,109,97.8,22999,3216,340,277,35375,4.4,1908,20370,6.7,3626,1646,1808,10.56104219,15.8,12.8,3612,901,7.9,13.2,23884,41.2,165,1851,231,7814,9877,2175,1898,249.7,198,143,16.0,5199,11785,6.9,2598,17.71722349
795,1494,89.4,0.24889137,831,2521,2229,5.515610533,263.4,42204,21.9,38173,8,9,820,12,12.45790195,150,2.968918482,55.5,-31,100.1,6853,958,133,1863,34142,3.3,867,6876,9.2,562,414,649,4.186708398,13.9,9.5,1011,224,10.5,11.6,8026,39.8,67,1422,80,2379,1817,1015,1236,231.6,362,884,9.6,886,3816,7.2,654,4.337821015
366,1306,88.0,0.302850876,854,1276,2406,3.174526148,247.1,49179,27.8,44645,132,6,1074,1,6.230075167,75,2.114548082,46.9,-7,91.5,4510,562,95,135,40111,3.6,275,4407,9.4,464,296,614,2.725657885,12.8,8.9,734,159,9.8,8.3,5745,33.7,26,612,1096,2481,1617,619,674,236.2,17,12,10.8,878,2065,9.4,390,1.860369668
2036,4675,75.0,0.689266298,2983,6958,9301,13.19788309,207.6,41336,25.4,37624,102,10,2671,12,28.48706279,454,1.637007457,54.1,-218,79.9,13380,3310,509,352,33912,4.3,2412,18313,6.5,1973,1215,2799,10.22150589,18.1,10.9,3292,796,7.0,11.1,23606,41.3,110,2565,110,9755,6183,2635,2616,188.2,99,9487,14.4,3528,9916,9.9,1999,7.041481838
255,960,80.3,0.174405007,433,887,1963,2.362906553,239.2,52088,31.5,46986,183,4,478,22,5.147760705,53,1.541515228,47.1,17,88.2,3379,369,105,45,41884,3.8,301,2837,6.2,397,261,431,1.959712181,13.0,9.6,511,108,6.8,9.0,3618,37.9,38,348,82,2016,1160,364,368,214.5,124,10,12.7,505,1336,10.3,273,1.676538459
238,909,80.5,0.165902171,386,899,1951,2.135244487,227.6,50767,31.9,46101,397,0,598,9,4.550971061,53,0.993025944,48.5,-81,88.0,3343,361,45,100,41435,3.5,193,2765,6.3,332,316,389,1.95979399,13.1,9.2,488,97,6.8,8.6,3475,36.9,45,357,28,2004,1175,307,389,206.5,391,14,11.7,511,1340,9.7,253,1.438216661
795,3073,86.4,0.300267409,1549,3954,6423,7.396060388,264.9,62708,28.7,59087,46,1,1710,9,20.76360421,229,4.154075432,45.4,18,94.6,12785,1148,150,80,55466,3.3,795,10394,7.1,1213,723,1447,6.865512711,11.0,8.2,2017,340,7.9,7.6,13125,36.8,64,1341,55,6652,3806,1450,1417,238.3,165,70,10.1,1968,4719,10.1,857,6.890346858
2177,10861,77.9,1.908850195,7539,9806,27007,34.95784129,218.2,83160,20.8,78192,299,77,10241,3,66.11415889,630,13.79872218,40.9,954,84.8,49312,3408,688,1532,73224,2.5,1397,38399,6.5,3451,1915,6655,31.09161081,8.9,5.9,6751,971,6.9,5.7,51056,35.9,349,6068,167,27637,10113,6429,6544,193.1,375,463,8.6,5704,15694,11.5,2285,20.67381822
14975,49422,78.1,3.41641624,37588,36237,161771,122.7469549,255.0,63026,17.2,59329,158,335,99488,108,456.9151684,5835,129.3967651,36.9,4851,86.2,170058,26877,8054,13909,55632,2.8,24310,250915,6.2,17371,9123,38533,143.8860304,10.7,5.8,37384,7123,7.1,6.0,316739,30.2,17398,51047,2902,167606,51648,40430,52312,223.5,96,117992,7.0,32951,92610,13.4,14555,154.1962866
6626,20784,94.8,0.765042683,10801,22077,42054,29.86431677,375.1,63952,24.3,61118,30,37,14229,9,225.4018526,1823,40.98508782,47.0,-308,112.9,84242,8750,1996,1083,58284,3.2,6738,70866,7.4,7487,3913,10225,58.12020043,12.3,8.2,14191,2233,10.2,9.4,90064,36.1,627,10263,375,43877,22194,10529,10245,304.1,42,2787,9.6,12410,33304,10.0,5786,95.49207462
35931,136950,68.5,20.55373478,87676,107189,311265,371.6115249,206.7,57264,19.0,55796,30,1067,131433,45,766.5720925,10765,211.7856832,43.8,1633,73.9,470814,57985,39753,9862,54328,3.0,45463,484318,5.8,39788,22610,92238,185.9701923,12.0,7.5,77599,14701,6.2,7.4,648360,31.9,22307,90407,44357,322030,120771,78918,90178,189.1,209,70062,9.5,68946,212372,14.3,36429,216.8830094
2101,9526,73.2,0.440620745,5963,7028,14114,14.27505039,242.0,54073,18.4,50157,88,81,3598,40,49.20618893,764,10.29884632,46.5,571,78.1,31115,3201,742,2710,46241,3.3,3379,27785,6.1,2336,1322,5570,18.06545053,11.5,7.3,3901,921,6.9,7.6,38072,34.0,263,5712,5191,14878,6933,4458,5182,224.0,83,680,7.9,3628,12934,13.9,2028,17.6513732
670,1904,91.7,0.09338458,804,1965,2196,4.483474886,278.8,44446,33.7,40468,180,25,1038,3,11.28430842,292,1.936714984,44.4,59,100.6,5791,962,393,252,36490,4.3,792,6316,6.1,935,350,732,3.082706187,15.2,10.9,1056,274,6.9,10.6,7649,32.6,75,703,1311,2488,2554,871,693,246.3,188,54,10.9,1505,2805,9.8,691,3.804406582
3743,10483,66.5,0.958322226,7598,10640,20116,17.61260658,224.8,46498,23.2,43483,117,32,5708,6,62.11320617,863,10.70645654,52.1,410,72.9,42712,5847,1023,2851,40468,3.8,6989,39222,5.4,4158,2145,7363,18.14032513,14.9,9.4,6374,1477,6.2,9.5,52592,38.2,290,6572,869,20979,11992,6340,5934,199.9,423,7666,10.8,6108,20430,14.0,3699,19.89938696
452,1804,88.9,0.128134808,1241,1717,3901,3.92034924,285.7,42827,25.0,38777,183,15,1069,3,10.49409681,179,3.235043975,41.1,47,95.4,7519,867,182,36,34727,4.2,711,6074,7.1,700,365,1125,4.167980555,14.3,8.7,1005,253,7.8,7.4,8200,29.2,82,919,325,4080,2034,840,916,262.5,183,77,8.6,1089,2494,11.0,526,3.603611512
9193,25708,73.2,1.278219115,16360,20957,37447,41.41121927,242.0,43905,22.5,40650,92,127,11025,6,142.7447346,3151,29.87644677,47.8,1301,78.1,55688,12334,2376,2010,37395,4.5,11963,80973,6.1,9185,4116,15926,52.4069837,15.2,10.6,13441,3679,6.9,11.4,110445,32.5,757,13469,50383,40598,24267,11509,12414,224.0,18,1114,9.7,14025,38682,13.5,8569,51.20576573
2747,6736,61.2,1.175159466,4402,9831,13861,13.02171651,191.3,44372,21.8,40285,381,16,3362,9,40.13347631,730,1.270121847,53.2,-184,65.9,17966,4659,380,1843,36198,3.8,4592,28016,6.7,2732,1286,3998,24.76144087,16.6,8.8,5138,1067,7.1,9.8,35451,39.7,95,4823,153,14591,7858,4263,4000,174.8,64,16841,12.4,4809,14917,10.8,2476,13.99508091
4744,18766,61.2,3.501511788,15332,11295,51353,38.79958011,191.3,78989,18.4,75740,127,80,32446,10,119.5819329,1950,3.784462235,41.3,998,65.9,60829,8537,1016,1754,72491,2.7,5563,79216,6.7,5736,2902,13829,73.77932919,10.8,5.8,14258,2131,7.1,6.0,105630,33.6,2848,13258,382,53303,18766,14103,14263,174.8,332,40475,10.3,11949,32731,12.0,4587,41.6998222
445,1890,88.0,0.392045599,950,1989,4003,4.109477975,247.1,53445,28.6,48390,307,4,1108,5,8.064938036,126,2.737318378,42.2,4,91.5,6438,703,190,126,43335,3.5,327,5734,9.4,641,535,896,3.528410391,12.3,8.6,999,200,9.8,7.8,7437,33.5,76,736,692,4129,2163,764,787,236.2,168,37,8.3,1129,2419,11.4,493,2.408280108
1411,5576,68.9,0.604144434,3479,5059,11122,12.37824819,192.6,57206,23.2,51835,297,24,2138,58,18.72847747,413,8.296916899,47.5,343,73.9,22167,2181,597,94,46464,3.4,2252,17380,5.5,2060,980,3243,9.236697131,12.6,8.2,2974,598,5.8,8.1,23551,36.7,240,2647,416,11535,5298,2770,2655,181.6,38,107,9.0,2743,8250,13.0,1421,5.222493
382,1103,87.2,0.057386815,432,980,1238,1.857859773,284.4,45978,28.8,41713,159,5,334,46,6.562351072,105,0.764748357,51.3,-25,99.6,3785,451,52,17,37448,4.0,565,3200,5.8,463,217,352,1.523052206,14.1,10.6,606,127,7.0,11.9,3910,36.3,18,351,29,1343,1198,460,389,240.5,346,21,17.6,640,1643,9.4,339,2.961712037
559,2724,80.3,0.49062857,1294,2333,5579,6.647225787,239.2,60171,29.0,55965,147,12,1504,17,14.48145618,146,4.33652349,47.1,-8,88.2,9905,846,91,112,51759,3.2,518,7619,6.2,895,636,1465,5.512976943,11.1,8.2,1425,246,6.8,7.3,10178,36.3,56,990,75,5725,2986,952,1060,214.5,168,39,11.7,1461,3587,13.7,622,4.716364963
1463,2844,83.7,0.238221465,1422,5422,4425,6.638274436,292.7,53815,33.7,48792,274,3,1132,3,27.97505886,318,2.745686578,54.3,-57,93.7,13715,1956,144,2673,43769,4.0,1644,11720,7.1,1881,903,1430,7.415564062,16.7,12.4,2011,473,8.3,12.5,14354,38.6,42,1294,56,4743,4882,1265,1272,248.6,100,394,9.7,2876,6363,9.1,1453,9.708138678
604,1344,68.5,0.232939791,981,1724,2989,4.21155143,206.7,45168,26.1,41186,84,11,907,42,8.687722463,116,2.400211611,51.8,-77,73.9,6004,909,330,267,37204,4.1,1151,5648,5.8,673,365,899,2.107639233,16.1,10.7,1016,229,6.2,10.7,7348,39.2,32,812,350,3105,1985,846,832,189.1,351,621,10.2,924,2925,10.4,603,2.45798068
595,1218,71.9,0.0875557,673,1863,2160,2.05967237,228.7,36407,20.9,33393,137,21,446,4,7.721808931,96,2.008950447,54.9,-47,79.1,2306,1010,77,1712,30379,4.6,1217,5241,6.1,422,278,561,2.907453081,19.3,10.0,830,240,7.0,11.4,6352,42.5,46,939,30,2256,1362,969,989,202.9,266,3872,8.5,691,2879,8.3,522,3.005877765
3242,9701,75.8,1.584110054,6422,11054,18541,17.96661529,260.3,47821,15.0,43983,21,30,3643,39,75.1249154,978,7.68995197,48.2,613,84.1,32945,4427,1204,293,40145,3.2,5223,34281,7.8,2224,1110,7006,23.70149473,12.9,7.7,5929,1098,9.1,9.5,46721,35.1,1092,6406,393,19519,6771,5485,7351,231.8,177,11057,8.6,4788,16508,13.0,2637,25.13521459
8124,19155,88.2,2.529713689,22845,29250,77274,91.57817797,320.5,62576,18.3,58258,307,113,43673,38,340.2655594,2585,72.06505982,33.5,555,100.8,142759,11793,2731,19621,53940,2.4,5538,138344,7.2,9697,5976,13059,89.02304003,8.5,5.6,18591,3326,8.7,5.9,162805,27.1,10743,39806,260,79859,29386,17081,19084,273.3,153,6199,6.7,16666,46390,7.1,7784,131.9010515
209,909,80.3,0.145723145,324,796,1424,1.974313574,239.2,53458,35.3,48778,196,0,372,0,4.301183143,44,1.28800457,44.2,35,88.2,2948,313,45,46,44098,3.7,164,2437,6.2,354,245,317,1.637426734,12.8,9.6,432,90,6.8,8.6,3023,36.0,6,281,17,1468,1067,295,272,214.5,199,7,10.3,503,1077,11.0,234,1.400822488
3367,5899,83.7,0.607901215,4685,12229,13506,16.93976274,292.7,50719,25.2,46420,27,14,3149,3,71.38765717,886,7.006531535,47.9,113,93.7,35410,3870,515,428,42121,3.6,3979,27944,7.1,3065,1819,4744,18.92327547,13.8,10.0,4987,1004,8.3,12.0,36629,36.7,131,4108,108,14392,9240,4143,4184,248.6,169,451,10.4,4894,13376,12.4,2789,24.77354129
6707,10620,89.4,1.833689956,6662,17045,19608,40.6358792,263.4,40385,27.9,37860,355,5,8575,7,91.78273117,1320,21.87330161,57.4,-670,100.1,53965,7954,1074,1113,35335,3.8,6669,46932,9.2,5681,3047,6888,30.84528461,16.9,11.1,7443,1790,10.5,14.3,59131,38.4,357,7249,144,20928,16998,7112,6404,231.6,354,3586,15.4,8645,26929,10.9,5202,31.95859637
3329,7634,71.9,0.625626279,6110,9987,18670,14.71731888,228.7,55564,24.3,51829,280,132,5541,12,55.17592313,715,14.3548871,45.0,841,79.1,41081,4379,776,2771,48094,3.3,6464,35197,6.1,3827,1854,5392,20.77510712,12.4,8.2,5727,1164,7.0,9.5,45388,33.9,1072,5967,469,19385,10665,5658,5486,202.9,287,1858,10.4,5367,15848,11.9,2898,21.47839735
2729,6723,88.2,0.695882974,6133,11856,18910,25.19166304,320.5,60587,22.3,55679,33,31,7800,49,93.60150534,730,19.82392251,40.4,29,100.8,39895,3734,633,8468,50771,2.9,4159,36658,7.2,3431,2389,4205,24.48878626,10.2,7.0,5523,1049,8.7,7.4,44785,31.5,814,6560,243,19640,10058,5514,6119,273.3,314,3169,9.5,4911,14817,9.1,2568,36.28382783
282,1315,96.0,0.12206187,445,962,2924,3.369676498,302.7,59926,36.8,54465,152,2,1783,57,9.018161602,105,1.741544157,43.1,9,104.9,4671,534,159,51,49004,3.4,142,4542,6.6,678,297,485,2.768017203,11.8,8.3,785,157,7.4,6.2,5393,34.1,46,478,460,3029,1941,559,563,265.0,346,55,8.7,1103,1956,8.7,375,3.089991426
23704,67045,83.7,6.346011384,55556,79198,185115,176.8378224,292.7,63288,19.5,61053,132,447,72022,82,745.2310894,7977,73.14268791,41.7,1535,93.7,323311,32229,9272,11767,58818,2.8,23331,292648,7.1,23768,13324,48001,197.5441379,11.0,6.9,50294,8088,8.3,8.1,382378,33.2,14093,55906,1058,193092,73222,46017,46529,248.6,146,34197,9.1,42983,122068,11.5,20228,258.6163196
2191,9181,77.9,1.356302071,4927,8433,18487,24.83871844,218.2,56322,24.3,52093,345,20,4857,39,46.97632682,622,9.804454802,43.2,-366,84.8,33160,3086,772,2720,47864,3.2,2274,28393,6.5,2692,1865,4281,22.09163204,10.9,7.9,4701,914,6.9,7.7,36277,35.1,451,5243,186,19109,8966,3802,4091,193.1,27,1688,11.5,4675,12256,11.7,2254,14.68944107
3515,16081,86.4,1.467249545,7994,16190,32477,36.14067299,264.9,63558,23.5,59528,66,39,8957,3,101.4608576,1103,20.29879069,45.8,373,94.6,60867,4896,775,2694,55498,3.0,3322,49987,7.1,4843,2773,7427,33.5481644,9.8,7.3,9323,1501,7.9,7.0,64135,37.9,912,7029,405,33580,14882,7804,8473,238.3,344,1137,8.8,8469,22912,10.4,3665,33.66951586
1026,2921,87.2,0.191445937,1574,4170,5720,6.197934241,284.4,52075,24.9,47314,349,2,1169,3,21.89240598,295,2.551247461,48.3,-124,99.6,12681,1220,113,284,42553,3.3,1139,10270,5.8,1104,669,1447,5.080995646,11.9,8.6,1911,342,7.0,10.0,13044,34.7,35,1512,37,6015,3320,1629,1451,240.5,3,176,12.7,1747,4959,9.9,879,9.880453148
70,265,84.8,0.082828271,152,422,667,0.786142014,240.4,57801,30.9,52496,466,1,222,0,1.39209621,21,0.587063537,44.1,-21,92.8,1130,120,31,38,47191,3.6,77,1017,8.6,117,126,138,0.68732934,11.8,9.5,167,36,9.2,6.9,1282,31.8,3,134,110,688,424,113,124,219.1,468,7,10.1,211,449,12.4,97,0.492610246
6143,31889,86.4,3.104318897,17524,28658,75630,76.46427598,264.9,80394,22.7,75799,140,58,28989,14,214.6648187,1976,42.9469682,37.7,630,94.6,129624,9375,1686,1027,71204,2.7,4939,105971,7.1,10291,6029,15161,70.97920124,8.8,6.3,21977,2854,7.9,5.8,135693,31.4,1980,13807,533,77606,30378,17090,16069,238.3,40,1812,8.6,17745,39992,9.5,6639,71.23594942
25533,70711,87.5,4.632803204,66724,113580,227001,152.9955009,306.5,75033,19.2,71959,320,1091,93486,98,885.2043976,12205,105.1985313,39.5,-384,97.7,376026,47189,14030,10232,68885,3.2,55296,383450,6.7,31300,18474,67098,311.6972595,12.3,6.8,67641,12135,7.6,6.7,503310,31.0,28961,70075,7479,239206,98279,63444,65094,271.0,152,75723,7.7,53460,151561,13.2,26093,399.4380324
1212,6449,88.9,0.410687686,3575,4374,14538,12.56519741,285.7,104607,22.8,98247,185,52,6388,6,33.63486004,425,10.36871046,31.2,547,95.4,24823,1666,534,73,91887,2.7,595,20564,7.1,1906,621,2738,13.35888597,8.1,5.8,4810,552,7.8,5.9,26282,23.0,296,2371,222,14963,5592,3445,2680,262.5,191,355,5.5,4136,6408,8.5,1191,11.55001436
453,1616,88.0,0.367322003,583,1957,2761,3.850321706,247.1,53783,26.9,48966,227,4,1105,3,7.55633834,119,2.564694697,40.5,160,91.5,6348,674,128,1708,44149,3.2,594,5948,9.4,616,322,556,3.305898024,11.3,8.1,1099,189,9.8,7.6,6968,31.7,31,921,376,2880,1842,949,919,236.2,450,81,10.5,1003,2411,7.7,481,2.256406588
1921,4097,61.2,0.754567006,3479,5379,7538,8.361212176,191.3,41137,19.7,37212,80,2,1883,0,25.76960653,389,0.815542117,57.7,-69,65.9,11278,2946,257,1680,33287,4.1,3336,16928,6.7,1538,925,2855,15.89926035,17.4,10.0,2794,702,7.1,11.3,22763,45.5,109,2929,1503,7927,4515,2718,2858,174.8,64,9614,11.8,2667,9764,12.4,1686,8.98620707
1109,3185,68.5,0.648446303,3167,3338,8893,11.72390916,206.7,55127,15.9,51812,500,92,2855,15,24.18445332,252,6.681590706,46.1,-401,73.9,17854,1827,410,574,48497,3.0,3428,14756,5.8,1014,590,3239,5.86714215,12.4,7.4,2274,449,6.2,7.5,20455,35.2,646,3021,402,9145,3404,2496,2792,189.1,497,1051,6.3,1862,6801,17.8,1099,6.842405389
